rhor,xne,xni,xte,xti,xer,fz1,fracz,exlti,exlte,vpolC,vtorC,exlni,q,zbar2
7.10E-01,3.14E+19,2.91E+19,7.78E+02,7.02E+02,1.65E+04,1.84E+18,2.50E-02,0.33302304,0.19309551,-2.80E+03,5.18E+04,5.7939487,1.81E+00,6
7.15E-01,3.14E+19,2.90E+19,7.68E+02,6.96E+02,1.64E+04,1.85E+18,2.50E-02,0.33121827,0.18986038,-2.75E+03,5.15E+04,5.9189138,1.83E+00,6
7.20E-01,3.14E+19,2.90E+19,7.57E+02,6.91E+02,1.63E+04,1.86E+18,2.50E-02,0.3282513,0.18657771,-2.69E+03,5.11E+04,6.0153298,1.86E+00,6
7.25E-01,3.13E+19,2.90E+19,7.47E+02,6.86E+02,1.63E+04,1.87E+18,2.50E-02,0.32431909,0.1833341,-2.63E+03,5.07E+04,6.0787764,1.88E+00,6
7.30E-01,3.13E+19,2.90E+19,7.37E+02,6.80E+02,1.62E+04,1.88E+18,2.50E-02,0.31929064,0.18005663,-2.57E+03,5.03E+04,6.1128163,1.91E+00,6
7.35E-01,3.13E+19,2.90E+19,7.26E+02,6.75E+02,1.61E+04,1.89E+18,2.50E-02,0.31330574,0.17679134,-2.50E+03,4.99E+04,6.1058154,1.93E+00,6
7.40E-01,3.13E+19,2.90E+19,7.16E+02,6.70E+02,1.61E+04,1.90E+18,2.50E-02,0.30647987,0.17358633,-2.43E+03,4.96E+04,6.072247,1.96E+00,6
7.45E-01,3.13E+19,2.90E+19,7.06E+02,6.64E+02,1.60E+04,1.91E+18,2.50E-02,0.29862061,0.1702606,-2.36E+03,4.92E+04,5.9896107,1.99E+00,6
7.50E-01,3.12E+19,2.90E+19,6.95E+02,6.58E+02,1.59E+04,1.93E+18,2.50E-02,0.29036224,0.16713491,-2.29E+03,4.88E+04,5.8847947,2.01E+00,6
7.55E-01,3.12E+19,2.89E+19,6.85E+02,6.53E+02,1.59E+04,1.94E+18,2.50E-02,0.28120255,0.16388676,-2.21E+03,4.84E+04,5.738678,2.04E+00,6
7.60E-01,3.12E+19,2.89E+19,6.75E+02,6.47E+02,1.58E+04,1.95E+18,2.50E-02,0.2716012,0.16070599,-2.13E+03,4.80E+04,5.5608301,2.07E+00,6
7.65E-01,3.12E+19,2.89E+19,6.65E+02,6.41E+02,1.57E+04,1.96E+18,2.50E-02,0.26166484,0.15758118,-2.05E+03,4.76E+04,5.3470502,2.10E+00,6
7.70E-01,3.12E+19,2.89E+19,6.55E+02,6.35E+02,1.57E+04,1.98E+18,2.50E-02,0.25126979,0.15439189,-1.97E+03,4.72E+04,5.1021128,2.12E+00,6
7.75E-01,3.12E+19,2.89E+19,6.45E+02,6.29E+02,1.56E+04,1.99E+18,2.50E-02,0.24095324,0.15126166,-1.89E+03,4.68E+04,4.8464456,2.15E+00,6
7.80E-01,3.11E+19,2.89E+19,6.34E+02,6.23E+02,1.55E+04,2.00E+18,2.50E-02,0.23111953,0.14812364,-1.80E+03,4.64E+04,4.5750179,2.18E+00,6
7.85E-01,3.11E+19,2.89E+19,6.24E+02,6.16E+02,1.55E+04,2.02E+18,2.50E-02,0.22183312,0.14501639,-1.72E+03,4.59E+04,4.3037038,2.21E+00,6
7.90E-01,3.11E+19,2.88E+19,6.14E+02,6.10E+02,1.54E+04,2.03E+18,2.50E-02,0.21292388,0.14186349,-1.63E+03,4.55E+04,4.0309992,2.24E+00,6
7.95E-01,3.11E+19,2.88E+19,6.04E+02,6.03E+02,1.53E+04,2.05E+18,2.50E-02,0.20455641,0.13880498,-1.54E+03,4.50E+04,3.7698123,2.28E+00,6
8.00E-01,3.11E+19,2.88E+19,5.94E+02,5.96E+02,1.52E+04,2.06E+18,2.50E-02,0.19646877,0.13568212,-1.45E+03,4.45E+04,3.5101759,2.31E+00,6
8.05E-01,3.10E+19,2.88E+19,5.84E+02,5.89E+02,1.51E+04,2.07E+18,2.50E-02,0.18878832,0.13259132,-1.36E+03,4.40E+04,3.2682354,2.34E+00,6
8.10E-01,3.10E+19,2.88E+19,5.74E+02,5.82E+02,1.51E+04,2.09E+18,2.50E-02,0.18139678,0.1294912,-1.26E+03,4.35E+04,3.0368614,2.37E+00,6
8.15E-01,3.10E+19,2.88E+19,5.64E+02,5.75E+02,1.50E+04,2.10E+18,2.50E-02,0.17452501,0.12654073,-1.17E+03,4.30E+04,2.8247819,2.41E+00,6
8.20E-01,3.10E+19,2.87E+19,5.54E+02,5.67E+02,1.49E+04,2.12E+18,2.50E-02,0.16794173,0.12360985,-1.08E+03,4.25E+04,2.624692,2.44E+00,6
8.25E-01,3.09E+19,2.87E+19,5.44E+02,5.60E+02,1.48E+04,2.14E+18,2.50E-02,0.16146989,0.12057746,-9.80E+02,4.19E+04,2.4362545,2.48E+00,6
8.30E-01,3.09E+19,2.87E+19,5.34E+02,5.52E+02,1.46E+04,2.15E+18,2.50E-02,0.15533216,0.11761946,-8.85E+02,4.13E+04,2.264312,2.52E+00,6
8.35E-01,3.09E+19,2.86E+19,5.25E+02,5.44E+02,1.45E+04,2.17E+18,2.50E-02,0.14942905,0.11466853,-7.89E+02,4.07E+04,2.1026344,2.55E+00,6
8.40E-01,3.08E+19,2.86E+19,5.15E+02,5.36E+02,1.44E+04,2.18E+18,2.50E-02,0.14377062,0.11175174,-6.93E+02,4.01E+04,1.9553689,2.59E+00,6
8.45E-01,3.08E+19,2.86E+19,5.05E+02,5.28E+02,1.42E+04,2.20E+18,2.50E-02,0.13824891,0.10879196,-5.97E+02,3.94E+04,1.8178,2.63E+00,6
8.50E-01,3.08E+19,2.85E+19,4.95E+02,5.20E+02,1.41E+04,2.22E+18,2.50E-02,0.1330151,0.10591886,-5.01E+02,3.87E+04,1.6913877,2.67E+00,6
8.55E-01,3.07E+19,2.85E+19,4.85E+02,5.12E+02,1.39E+04,2.23E+18,2.50E-02,0.12786983,0.10298479,-4.05E+02,3.80E+04,1.5745193,2.71E+00,6
8.60E-01,3.07E+19,2.85E+19,4.75E+02,5.03E+02,1.37E+04,2.25E+18,2.50E-02,0.12305253,0.10017975,-3.10E+02,3.73E+04,1.465064,2.75E+00,6
8.65E-01,3.06E+19,2.84E+19,4.65E+02,4.95E+02,1.35E+04,2.26E+18,2.50E-02,0.11832669,0.09732746,-2.14E+02,3.65E+04,1.3608625,2.80E+00,6
8.70E-01,3.06E+19,2.84E+19,4.56E+02,4.86E+02,1.33E+04,2.27E+18,2.50E-02,0.11369978,0.094430723,-1.20E+02,3.57E+04,1.2628546,2.84E+00,6
8.75E-01,3.06E+19,2.83E+19,4.46E+02,4.78E+02,1.31E+04,2.27E+18,2.50E-02,0.10924126,0.091551336,-2.54E+01,3.48E+04,1.1707561,2.88E+00,6
8.80E-01,3.05E+19,2.83E+19,4.36E+02,4.69E+02,1.29E+04,2.27E+18,2.50E-02,0.10488631,0.088630895,6.81E+01,3.40E+04,1.0850524,2.93E+00,6
8.85E-01,3.05E+19,2.82E+19,4.26E+02,4.60E+02,1.26E+04,2.26E+18,2.50E-02,0.10068738,0.085702147,1.61E+02,3.31E+04,1.0054575,2.98E+00,6
8.90E-01,3.04E+19,2.82E+19,4.16E+02,4.51E+02,1.24E+04,2.25E+18,2.50E-02,0.096592292,0.082711926,2.52E+02,3.21E+04,0.9318679,3.03E+00,6
8.95E-01,3.03E+19,2.81E+19,4.07E+02,4.42E+02,1.21E+04,2.23E+18,2.50E-02,0.092594557,0.079629231,3.43E+02,3.12E+04,0.86323321,3.08E+00,6
9.00E-01,3.03E+19,2.81E+19,3.97E+02,4.32E+02,1.18E+04,2.20E+18,2.50E-02,0.088618718,0.076352521,4.33E+02,3.02E+04,0.7992326,3.13E+00,6
9.05E-01,3.02E+19,2.80E+19,3.87E+02,4.23E+02,1.15E+04,2.16E+18,2.50E-02,0.08489836,0.073031302,5.21E+02,2.91E+04,0.74168259,3.18E+00,6
9.10E-01,3.01E+19,2.79E+19,3.77E+02,4.14E+02,1.12E+04,2.12E+18,2.50E-02,0.081380539,0.069548982,6.02E+02,2.80E+04,0.68994176,3.24E+00,6
9.15E-01,3.01E+19,2.78E+19,3.67E+02,4.04E+02,1.07E+04,2.06E+18,2.50E-02,0.077946641,0.065706062,6.49E+02,2.69E+04,0.65911555,3.30E+00,6
9.20E-01,3.00E+19,2.78E+19,3.56E+02,3.94E+02,1.02E+04,2.01E+18,2.50E-02,0.074519038,0.061330501,6.30E+02,2.58E+04,0.65313131,3.36E+00,6
9.25E-01,2.99E+19,2.77E+19,3.45E+02,3.85E+02,9.45E+03,1.99E+18,2.50E-02,0.070979945,0.056222014,5.12E+02,2.46E+04,0.6704095,3.42E+00,6
9.30E-01,2.98E+19,2.76E+19,3.34E+02,3.75E+02,8.46E+03,2.05E+18,2.50E-02,0.067380726,0.050375045,2.63E+02,2.34E+04,0.71701443,3.48E+00,6
9.35E-01,2.98E+19,2.75E+19,3.22E+02,3.65E+02,7.14E+03,2.17E+18,2.50E-02,0.063887924,0.043965016,-1.49E+02,2.22E+04,0.81124705,3.55E+00,6
9.40E-01,2.97E+19,2.75E+19,3.08E+02,3.55E+02,5.40E+03,2.28E+18,2.50E-02,0.060830772,0.03738068,-7.56E+02,2.10E+04,1.0048903,3.62E+00,6
9.45E-01,2.95E+19,2.75E+19,2.93E+02,3.45E+02,3.17E+03,2.32E+18,2.50E-02,0.058115266,0.030845314,-1.59E+03,1.98E+04,1.3327569,3.69E+00,6
9.50E-01,2.94E+19,2.74E+19,2.76E+02,3.35E+02,4.26E+02,2.19E+18,2.50E-02,0.055707827,0.024729009,-2.64E+03,1.87E+04,1.1443014,3.77E+00,6
9.55E-01,2.92E+19,2.74E+19,2.56E+02,3.25E+02,-2.69E+03,1.94E+18,2.50E-02,0.053447478,0.019338065,-3.77E+03,1.75E+04,0.69305974,3.85E+00,6
9.60E-01,2.89E+19,2.73E+19,2.32E+02,3.15E+02,-6.01E+03,1.62E+18,2.50E-02,0.050750311,0.014759463,-4.84E+03,1.64E+04,0.30608726,3.94E+00,6
9.65E-01,2.84E+19,2.70E+19,2.04E+02,3.04E+02,-9.29E+03,1.31E+18,2.50E-02,0.047446072,0.011114968,-5.72E+03,1.53E+04,0.1120385,4.04E+00,6
9.70E-01,2.76E+19,2.64E+19,1.73E+02,2.94E+02,-1.20E+04,1.04E+18,2.50E-02,0.043858044,0.008441295,-6.25E+03,1.42E+04,0.045153938,4.15E+00,5.94
9.75E-01,2.60E+19,2.51E+19,1.41E+02,2.84E+02,-1.41E+04,8.20E+17,2.50E-02,0.040154312,0.006582859,-6.31E+03,1.32E+04,0.020193232,4.26E+00,5.81
9.80E-01,2.33E+19,2.26E+19,1.11E+02,2.73E+02,-1.47E+04,6.39E+17,2.50E-02,0.036558352,0.005360414,-5.75E+03,1.22E+04,0.010055074,4.45E+00,5.47
9.85E-01,1.93E+19,1.88E+19,8.39E+01,2.63E+02,-1.36E+04,4.94E+17,2.50E-02,0.033147104,0.004600881,-4.43E+03,1.12E+04,0.005700237,4.54E+00,4.95
9.90E-01,1.45E+19,1.41E+19,6.23E+01,2.52E+02,-1.03E+04,3.82E+17,2.50E-02,0.029987186,0.004185683,-2.21E+03,1.04E+04,0.003819323,4.72E+00,4.42
9.95E-01,1.01E+19,9.85E+18,4.62E+01,2.42E+02,-4.84E+03,2.97E+17,2.50E-02,0.026985347,0.004026525,1.06E+03,9.58E+03,0.003106015,6.01E+00,4.07
1.00E+00,6.97E+18,6.75E+18,3.47E+01,2.31E+02,2.91E+03,2.37E+17,2.50E-02,0.024845723,0.004187703,5.51E+03,8.86E+03,0.003180445,8.22E+00,4
